address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
219 Mount Horeb Rd,Warren,NJ,07059,529000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/219-Mount-Horeb-Rd-Warren-NJ-07059/2096650325_zpid/
2 Midvale Dr,Warren,NJ,07059,1399500,6000.0,5.0,5.0,NA,Make Me Move®,http://www.zillow.com/homes/for_sale//homedetails/2-Midvale-Dr-Warren-NJ-07059/39917333_zpid/
15 Gregory Ln,Warren,NJ,07059,1450000,4501.0,5.0,6.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/15-Gregory-Ln-Warren-NJ-07059/39916883_zpid/
22 Park View Dr,Warren,NJ,07059,877000,2396.0,3.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/22-Park-View-Dr-Warren-NJ-07059/2094132662_zpid/
24 Park View Dr,Warren,NJ,07059,867000,2387.0,3.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/24-Park-View-Dr-Warren-NJ-07059/2094132660_zpid/
5 Countryside Ln,Warren,NJ,07059,1449000,4389.0,6.0,7.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/5-Countryside-Ln-Warren-NJ-07059/2101610962_zpid/
67-A Mount Bethel Rd,Warren,NJ,07059,880000,2800.0,4.0,4.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/67-A-Mount-Bethel-Rd-Warren-NJ-07059/2093927075_zpid/
4 Raspberry Trl,Warren,NJ,07059,1329000,5078.0,5.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Raspberry-Trl-Warren-NJ-07059/39917391_zpid/
7 Ellsworth Dr,Warren,NJ,07059,829900,2882.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-Ellsworth-Dr-Warren-NJ-07059/39917615_zpid/
9 Upper Warren Way,Warren,NJ,07059,727000,2332.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Upper-Warren-Way-Warren-NJ-07059/39919327_zpid/
6 Stonewood Ct,Warren,NJ,07059,929000,3232.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Stonewood-Ct-Warren-NJ-07059/39915794_zpid/
41 Geiger Ln,Warren,NJ,07059,1890000,6000.0,5.0,7.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/41-Geiger-Ln-Warren-NJ-07059/64740187_zpid/
18 Quail Run,Warren,NJ,07059,2699000,7500.0,5.0,7.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/18-Quail-Run-Warren-NJ-07059/2098076946_zpid/
16 Willow Woods Trl,Warren,NJ,07059,1775000,4860.0,5.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Willow-Woods-Trl-Warren-NJ-07059/64483179_zpid/
1 Corys Brook Rd,Warren,NJ,07059,1295000,7000.0,5.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Corys-Brook-Rd-Warren-NJ-07059/2094992109_zpid/
4 Debby Ln,Warren,NJ,07059,849000,3500.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Debby-Ln-Warren-NJ-07059/39916509_zpid/
Pinewood Ln,Warren,NJ,07059,NA,3741.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138673_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Scheurman Ter,Warren,NJ,07059,NA,3774.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138359_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
King George Rd,Warren,NJ,07059,NA,1459.0,NA,1.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154139153_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Robin Rd,Warren,NJ,07059,NA,3824.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138841_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Raspberry Trl,Warren,NJ,07059,NA,4806.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/205120469_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Reinman Rd,Warren,NJ,07059,NA,1550.0,NA,1.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/205120524_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Miller Ln,Warren,NJ,07059,NA,2679.0,NA,1.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138698_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Upper Warren Way,Warren,NJ,07059,NA,3015.0,NA,2.5,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138719_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Busy Bee Ln,Warren,NJ,07059,NA,1196.0,NA,1.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138790_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Geiger Ln,Warren,NJ,07059,NA,4240.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138795_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Highmount Ave,Warren,NJ,07059,NA,2907.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138888_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Valleyview Rd,Warren,NJ,07059,NA,1440.0,NA,1.5,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138901_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Nottingham Way,Warren,NJ,07059,NA,5403.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138956_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Mountain Blvd # A,Warren,NJ,07059,NA,885.0,NA,1.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154138964_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Kensington Ct,Warren,NJ,07059,NA,6980.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154139064_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Rockage Rd,Warren,NJ,07059,NA,2556.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154139072_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Robin Rd,Warren,NJ,07059,NA,3323.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154139084_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sandalwood Dr,Warren,NJ,07059,NA,3216.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154139090_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Cambridge Dr,Warren,NJ,07059,NA,3598.0,NA,1.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/154139110_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Lenape Trl,Warren,NJ,07059,NA,3202.0,NA,2.0,NA,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/220833101_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
