address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
3530 SW 13th St,Gainesville,FL,32608,359000,NA,NA,NA,5,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3530-SW-13th-St-Gainesville-FL-32608/2113196413_zpid/
7654 SW 79th Dr,Gainesville,FL,32608,299900,2112.0,4.0,3.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7654-SW-79th-Dr-Gainesville-FL-32608/98346892_zpid/
10144 SW 98th Ter,Gainesville,FL,32608,279700,1998.0,4.0,2.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10144-SW-98th-Ter-Gainesville-FL-32608/70736154_zpid/
3313 SW 115th Ter,Gainesville,FL,32608,588000,3288.0,4.0,3.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3313-SW-115th-Ter-Gainesville-FL-32608/2093382199_zpid/
8569 SW 77th Ave,Gainesville,FL,32608,285000,2096.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8569-SW-77th-Ave-Gainesville-FL-32608/87628835_zpid/
3381 SW 114th Way,Gainesville,FL,32608,540500,3067.0,4.0,3.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3381-SW-114th-Way-Gainesville-FL-32608/2093382187_zpid/
8969 SW 64th Ln,Gainesville,FL,32608,310000,2234.0,3.0,3.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8969-SW-64th-Ln-Gainesville-FL-32608/87622024_zpid/
9209 SW 96th Ter,Gainesville,FL,32608,232900,1447.0,3.0,2.0,5,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/9209-SW-96th-Ter-Gainesville-FL-32608/66690205_zpid/
3467 SW 74th Way,Gainesville,FL,32608,299499,1965.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3467-SW-74th-Way-Gainesville-FL-32608/82032240_zpid/
9946 SW 98th Ter,Gainesville,FL,32608,279900,1640.0,3.0,2.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9946-SW-98th-Ter-Gainesville-FL-32608/70736149_zpid/
5134 SW 82nd Ter,Gainesville,FL,32608,299000,2591.0,4.0,3.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5134-SW-82nd-Ter-Gainesville-FL-32608/52884860_zpid/
7832 SW 84th Way,Gainesville,FL,32608,365000,2322.0,3.0,2.0,5,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7832-SW-84th-Way-Gainesville-FL-32608/82056704_zpid/
3934 SW 26th Dr APT 6,Gainesville,FL,32608,59900,900.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3934-SW-26th-Dr-APT-6-Gainesville-FL-32608/2099397163_zpid/
2508 SW 35th Pl # N81,Gainesville,FL,32608,139900,1450.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2508-SW-35th-Pl-N81-Gainesville-FL-32608/2093656204_zpid/
2635 SW 35th Pl APT 1407,Gainesville,FL,32608,69900,900.0,2.0,2.0,19,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2635-SW-35th-Pl-APT-1407-Gainesville-FL-32608/58880833_zpid/
3921 SW 34th St APT 103,Gainesville,FL,32608,124900,1312.0,4.0,4.0,13,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3921-SW-34th-St-APT-103-Gainesville-FL-32608/2140575819_zpid/
4700 SW Archer Rd APT 160,Gainesville,FL,32608,132500,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4700-SW-Archer-Rd-APT-160-Gainesville-FL-32608/82055719_zpid/
2360 SW Archer Rd APT 624,Gainesville,FL,32608,78950,635.0,1.0,1.0,21,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/2360-SW-Archer-Rd-APT-624-Gainesville-FL-32608/82240278_zpid/
6736 SW 45th Ave,Gainesville,FL,32608,64900,942.0,2.0,2.0,12,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/6736-SW-45th-Ave-Gainesville-FL-32608/42722741_zpid/
4928 SW 64th St,Gainesville,FL,32608,45000,NA,NA,NA,26,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4928-SW-64th-St-Gainesville-FL-32608/66675968_zpid/
2924 SW 39th Ave,Gainesville,FL,32608,85000,840.0,2.0,1.0,30,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2924-SW-39th-Ave-Gainesville-FL-32608/42725008_zpid/
5208 SW 64th St,Gainesville,FL,32608,45000,NA,NA,NA,26,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/5208-SW-64th-St-Gainesville-FL-32608/103035766_zpid/
5310 SW 82nd Ter,Gainesville,FL,32608,175000,1366.0,3.0,2.0,15,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5310-SW-82nd-Ter-Gainesville-FL-32608/42720646_zpid/
6034 SW 85th St,Gainesville,FL,32608,179950,1380.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/6034-SW-85th-St-Gainesville-FL-32608/42723572_zpid/
2601 SW Archer Rd # M251,Gainesville,FL,32608,134900,1177.0,4.0,2.0,16,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2601-SW-Archer-Rd-M251-Gainesville-FL-32608/81790211_zpid/
10303 SW 96th Way,Gainesville,FL,32608,62000,NA,NA,NA,12,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/10303-SW-96th-Way-Gainesville-FL-32608/103022196_zpid/
9297 SW 65th Pl # NQKVAO,Gainesville,FL,32608,315000,1918.0,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096194255_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
9727 SW 52nd Ln,Gainesville,FL,32608,135000,1400.0,2.0,3.0,16,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9727-SW-52nd-Ln-Gainesville-FL-32608/42721681_zpid/
3821 SW 96th St,Gainesville,FL,32608,410000,3191.0,4.0,5.0,15,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3821-SW-96th-St-Gainesville-FL-32608/54478275_zpid/
6216 SW 84th Ter,Gainesville,FL,32608,240000,1949.0,4.0,2.0,15,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/6216-SW-84th-Ter-Gainesville-FL-32608/42723512_zpid/
8661 SW 26th Ln,Gainesville,FL,32608,319500,2110.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/8661-SW-26th-Ln-Gainesville-FL-32608/82043988_zpid/
9297 SW 65th Pl # 3WIWL,Gainesville,FL,32608,250000,1582.0,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2096194259_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
7651 SW 87th Ter,Gainesville,FL,32608,244900,1724.0,3.0,2.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7651-SW-87th-Ter-Gainesville-FL-32608/103015713_zpid/
8272 SW 78th Ln,Gainesville,FL,32608,269900,1703.0,3.0,2.0,30,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/8272-SW-78th-Ln-Gainesville-FL-32608/117564427_zpid/
2070 SW 42nd Ln,Gainesville,FL,32608,199900,1402.0,3.0,3.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2070-SW-42nd-Ln-Gainesville-FL-32608/42724350_zpid/
10902 SW Archer Rd,Gainesville,FL,32608,160000,1510.0,3.0,2.0,23,Home For Sale,http://www.zillow.com/homes/for_sale//homedetails/10902-SW-Archer-Rd-Gainesville-FL-32608/42699226_zpid/
2107 SW Williston Rd,Gainesville,FL,32608,269900,2119.0,3.0,2.0,17,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2107-SW-Williston-Rd-Gainesville-FL-32608/42724294_zpid/
10217 SW 52nd Ave,Gainesville,FL,32608,309000,2995.0,4.0,2.0,22,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10217-SW-52nd-Ave-Gainesville-FL-32608/42722172_zpid/
9340 SW 32nd Pl,Gainesville,FL,32608,525900,2990.0,4.0,4.0,16,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9340-SW-32nd-Pl-Gainesville-FL-32608/42722449_zpid/
9333 SW 96th Ter,Gainesville,FL,32608,233000,1447.0,3.0,2.0,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9333-SW-96th-Ter-Gainesville-FL-32608/66691463_zpid/
9004 SW 79th Ave,Gainesville,FL,32608,279900,1898.0,4.0,2.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9004-SW-79th-Ave-Gainesville-FL-32608/103036491_zpid/
6523 SW 81st St,Gainesville,FL,32608,215000,1329.0,3.0,2.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6523-SW-81st-St-Gainesville-FL-32608/42723621_zpid/
2031 SW 42nd Ave,Gainesville,FL,32608,178900,1622.0,3.0,2.0,24,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2031-SW-42nd-Ave-Gainesville-FL-32608/42724347_zpid/
8848 SW 95th Pl,Gainesville,FL,32608,299000,1833.0,4.0,2.0,19,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8848-SW-95th-Pl-Gainesville-FL-32608/70606230_zpid/
3845 SW 91st Dr,Gainesville,FL,32608,415000,2529.0,4.0,3.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3845-SW-91st-Dr-Gainesville-FL-32608/66690118_zpid/
7819 SW 85th Ter,Gainesville,FL,32608,364900,2462.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7819-SW-85th-Ter-Gainesville-FL-32608/82046665_zpid/
5124 SW 82nd Ter,Gainesville,FL,32608,312900,2510.0,4.0,3.0,24,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/5124-SW-82nd-Ter-Gainesville-FL-32608/42720753_zpid/
5205 SW 83rd Ter,Gainesville,FL,32608,179999,1824.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5205-SW-83rd-Ter-Gainesville-FL-32608/42720923_zpid/
8420 SW 52nd Pl,Gainesville,FL,32608,178000,1700.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8420-SW-52nd-Pl-Gainesville-FL-32608/42720859_zpid/
7407 SW 63rd Ter,Gainesville,FL,32608,75000,1344.0,3.0,2.0,106,Home For Sale,http://www.zillow.com/homes/for_sale//homedetails/7407-SW-63rd-Ter-Gainesville-FL-32608/42723430_zpid/
2811 SW Archer Rd APT S146,Gainesville,FL,32608,64000,1226.0,2.0,2.0,32,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2811-SW-Archer-Rd-APT-S146-Gainesville-FL-32608/58880239_zpid/
2360 SW Archer Rd APT 620,Gainesville,FL,32608,42000,635.0,1.0,1.0,1787,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/2360-SW-Archer-Rd-APT-620-Gainesville-FL-32608/81786682_zpid/
10000 SW 52nd Ave APT N78,Gainesville,FL,32608,119900,1002.0,1.0,1.0,31,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/10000-SW-52nd-Ave-APT-N78-Gainesville-FL-32608/2093688685_zpid/
10101 SW 87th Ter,Gainesville,FL,32608,168000,2021.0,3.0,2.0,1227,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/10101-SW-87th-Ter-Gainesville-FL-32608/54478375_zpid/
5147 SW 82nd Ter,Gainesville,FL,32608,214000,2422.0,4.0,NA,452,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/5147-SW-82nd-Ter-Gainesville-FL-32608/52884863_zpid/
1700 SW 16th Ct APT M1,Gainesville,FL,32608,69900,819.0,2.0,1.0,41,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1700-SW-16th-Ct-APT-M1-Gainesville-FL-32608/42736648_zpid/
9511 SW 89th Pl,Gainesville,FL,32608,NA,1960.0,3.0,2.0,275,Auction,http://www.zillow.com/homes/for_sale//homedetails/9511-SW-89th-Pl-Gainesville-FL-32608/42725623_zpid/
9707 SW 122nd St,Gainesville,FL,32608,113000,1618.0,3.0,1.0,1334,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/9707-SW-122nd-St-Gainesville-FL-32608/42699323_zpid/
4328 SW 69th Ter,Gainesville,FL,32608,75000,1120.0,2.0,3.0,39,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4328-SW-69th-Ter-Gainesville-FL-32608/42722707_zpid/
7525 SW 52nd Pl,Gainesville,FL,32608,182500,1509.0,3.0,3.0,97,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7525-SW-52nd-Pl-Gainesville-FL-32608/42720502_zpid/
10488 SW 41st Ave,Gainesville,FL,32608,869999,4108.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10488-SW-41st-Ave-Gainesville-FL-32608/103018229_zpid/
2732 SW 14th Dr,Gainesville,FL,32608,134900,1376.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2732-SW-14th-Dr-Gainesville-FL-32608/58881106_zpid/
8413 SW 55th Pl,Gainesville,FL,32608,199000,1867.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/8413-SW-55th-Pl-Gainesville-FL-32608/42720908_zpid/
2811 SW Archer Rd APT M105,Gainesville,FL,32608,47800,876.0,2.0,1.0,40,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2811-SW-Archer-Rd-APT-M105-Gainesville-FL-32608/58880204_zpid/
5164 SW 82nd Ter,Gainesville,FL,32608,279900,2832.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5164-SW-82nd-Ter-Gainesville-FL-32608/58276353_zpid/
2811 SW Archer Rd APT V179,Gainesville,FL,32608,45000,876.0,1.0,1.0,95,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2811-SW-Archer-Rd-APT-V179-Gainesville-FL-32608/58880266_zpid/
3705 SW 27th St APT 617,Gainesville,FL,32608,110000,1198.0,3.0,3.0,NA,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/3705-SW-27th-St-APT-617-Gainesville-FL-32608/81791162_zpid/
2905 SW Archer Rd APT 4003,Gainesville,FL,32608,75000,800.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2905-SW-Archer-Rd-APT-4003-Gainesville-FL-32608/70737231_zpid/
10000 SW 52nd Ave APT R102,Gainesville,FL,32608,118900,965.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/10000-SW-52nd-Ave-APT-R102-Gainesville-FL-32608/2123875930_zpid/
6926 SW 42nd Pl,Gainesville,FL,32608,63000,1107.0,2.0,2.0,82,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/6926-SW-42nd-Pl-Gainesville-FL-32608/42722609_zpid/
5923 SW 86th St,Gainesville,FL,32608,194900,1556.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5923-SW-86th-St-Gainesville-FL-32608/54478309_zpid/
4902 SW 17th Ter,Gainesville,FL,32608,189000,1463.0,3.0,2.0,63,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4902-SW-17th-Ter-Gainesville-FL-32608/42724360_zpid/
2515 SW 35th Pl APT 113,Gainesville,FL,32608,132500,1400.0,2.0,3.0,102,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2515-SW-35th-Pl-APT-113-Gainesville-FL-32608/87628222_zpid/
1700 SW 16th Ct APT M26,Gainesville,FL,32608,55000,642.0,1.0,1.0,51,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1700-SW-16th-Ct-APT-M26-Gainesville-FL-32608/58881658_zpid/
00 SW If Available,Gainesville,FL,32608,500000,NA,NA,NA,177,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/00-SW-If-Available-Gainesville-FL-32608/2095430107_zpid/
9763 SW 52nd Rd,Gainesville,FL,32608,134000,1088.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9763-SW-52nd-Rd-Gainesville-FL-32608/58880426_zpid/
4815 SW 46th St,Gainesville,FL,32608,99900,984.0,3.0,1.0,31,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4815-SW-46th-St-Gainesville-FL-32608/42723257_zpid/
6241 SW 85th St,Gainesville,FL,32608,249900,1627.0,4.0,2.0,232,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6241-SW-85th-St-Gainesville-FL-32608/42723543_zpid/
3811 SW 34TH St,GAINESVILLE,FL,32608,2850000,NA,NA,NA,94,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3811-SW-34TH-St-Gainesville-FL-32608/42724624_zpid/
5427 SW 86th Dr,Gainesville,FL,32608,199999,1908.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5427-SW-86th-Dr-Gainesville-FL-32608/42720891_zpid/
9149 SW 49th Pl # L-302,Gainesville,FL,32608,129900,1088.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9149-SW-49th-Pl-L-302-Gainesville-FL-32608/82040141_zpid/
4005 SW 26th Dr APT D,Gainesville,FL,32608,64900,982.0,2.0,2.0,95,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/4005-SW-26th-Dr-APT-D-Gainesville-FL-32608/58880745_zpid/
4301 SW 50th St,Gainesville,FL,32608,200000,NA,NA,NA,163,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4301-SW-50th-St-Gainesville-FL-32608/42723168_zpid/
6541 SW 74th Dr,Gainesville,FL,32608,299000,2020.0,3.0,3.0,68,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6541-SW-74th-Dr-Gainesville-FL-32608/103021534_zpid/
5003 SW 70th Ter,Gainesville,FL,32608,148464,1498.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5003-SW-70th-Ter-Gainesville-FL-32608/42722583_zpid/
2668 SW 103rd St,Gainesville,FL,32608,479000,3332.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2668-SW-103rd-St-Gainesville-FL-32608/82056472_zpid/
2807 SW 117th St,Gainesville,FL,32608,1050000,3763.0,3.0,3.5,255,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2807-SW-117th-St-Gainesville-FL-32608/2096319055_zpid/
3511 SW 15th St,Gainesville,FL,32608,140000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/3511-SW-15th-St-Gainesville-FL-32608/66675981_zpid/
2601 SW Archer Rd # F222,Gainesville,FL,32608,134900,1177.0,4.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2601-SW-Archer-Rd-F222-Gainesville-FL-32608/81790495_zpid/
3906 SW 26th Ter,Gainesville,FL,32608,585000,3538.0,0,NA,648,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3906-SW-26th-Ter-Gainesville-FL-32608/2102948520_zpid/
(Undisclosed Address),Gainesville,FL,32608,70000,788.0,2.0,2.0,73,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/(Undisclosed-Address)-Gainesville-FL-32608/2094202807_zpid/
00 Waccahotta Rd,Gainesville,FL,32608,1532150,NA,NA,NA,648,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/00-Waccahotta-Rd-Gainesville-FL-32608/2100790707_zpid/
4748 SW 47th Way,Gainesville,FL,32608,87900,960.0,3.0,2.0,45,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4748-SW-47th-Way-Gainesville-FL-32608/42723221_zpid/
4833 SW 91st Ter APT 301,Gainesville,FL,32608,134900,1088.0,2.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4833-SW-91st-Ter-APT-301-Gainesville-FL-32608/63480931_zpid/
2976 SW 35th Pl APT 93,Gainesville,FL,32608,148900,1079.0,2.0,3.0,51,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2976-SW-35th-Pl-APT-93-Gainesville-FL-32608/82229503_zpid/
9369 SW 65th Pl,Gainesville,FL,32608,333413,1802.0,3.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/9369-SW-65th-Pl-Gainesville-FL-32608/2094365739_zpid/
7478 SW 85th Dr,Gainesville,FL,32608,269000,2351.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7478-SW-85th-Dr-Gainesville-FL-32608/70606587_zpid/
9513 SW 99th Pl,Gainesville,FL,32608,265000,1676.0,3.0,2.0,59,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9513-SW-99th-Pl-Gainesville-FL-32608/70736160_zpid/
10000 SW 52nd Ave APT 67,Gainesville,FL,32608,152000,1431.0,3.0,2.0,44,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/10000-SW-52nd-Ave-APT-67-Gainesville-FL-32608/66702814_zpid/
3223 SW 115th Ter,Gainesville,FL,32608,519000,2534.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3223-SW-115th-Ter-Gainesville-FL-32608/123033629_zpid/
2601 SW Archer Rd # C112,Gainesville,FL,32608,129000,1177.0,4.0,2.0,92,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2601-SW-Archer-Rd-C112-Gainesville-FL-32608/81784437_zpid/
7332 SW 116th Ter,Gainesville,FL,32608,250000,NA,NA,NA,144,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7332-SW-116th-Ter-Gainesville-FL-32608/103036262_zpid/
7484 SW 66th Ln,Gainesville,FL,32608,308000,2020.0,3.0,3.0,54,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7484-SW-66th-Ln-Gainesville-FL-32608/103022542_zpid/
6421 SW Archer Rd,Gainesville,FL,32608,609000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/6421-SW-Archer-Rd-Gainesville-FL-32608/2132520009_zpid/
4920 SW Archer Rd,Gainesville,FL,32608,900000,NA,NA,NA,387,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/4920-SW-Archer-Rd-Gainesville-FL-32608/42723169_zpid/
X Of Williston & Wacahoota Rd,Gainesville,FL,32608,100000,NA,NA,NA,1164,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/X-Of-Williston-&-Wacahoota-Rd-Gainesville-FL-32608/2106904359_zpid/
7528 SW 120th St,Gainesville,FL,32608,225000,NA,NA,NA,117,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7528-SW-120th-St-Gainesville-FL-32608/103021230_zpid/
7521 SW 120th St,Gainesville,FL,32608,250000,NA,NA,NA,117,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7521-SW-120th-St-Gainesville-FL-32608/103014893_zpid/
7459 SW 120th St,Gainesville,FL,32608,250000,NA,NA,NA,117,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7459-SW-120th-St-Gainesville-FL-32608/103028736_zpid/
6444 SW 84th Ter,Gainesville,FL,32608,235000,1807.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6444-SW-84th-Ter-Gainesville-FL-32608/55103282_zpid/
8746 SW 50th Rd,Gainesville,FL,32608,226500,1806.0,3.0,2.0,64,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8746-SW-50th-Rd-Gainesville-FL-32608/42721946_zpid/
3710 SW 84th St,Gainesville,FL,32608,339000,2431.0,3.0,2.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3710-SW-84th-St-Gainesville-FL-32608/42720175_zpid/
7479 SW 87th Ter,Gainesville,FL,32608,242000,1609.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/7479-SW-87th-Ter-Gainesville-FL-32608/103020159_zpid/
2514 SW 14th Dr,Gainesville,FL,32608,164000,1744.0,2.0,2.0,40,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2514-SW-14th-Dr-Gainesville-FL-32608/58881020_zpid/
7454 SW 65th Pl,Gainesville,FL,32608,455107,3170.0,5.0,5.0,54,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7454-SW-65th-Pl-Gainesville-FL-32608/103036343_zpid/
6804 SW 53rd Ave,Gainesville,FL,32608,131900,1040.0,3.0,1.0,50,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6804-SW-53rd-Ave-Gainesville-FL-32608/42722941_zpid/
9785 SW 52nd Ln,Gainesville,FL,32608,139900,1350.0,2.0,3.0,74,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9785-SW-52nd-Ln-Gainesville-FL-32608/58880345_zpid/
9005 SW 25th Rd,Gainesville,FL,32608,67900,5662.0,NA,NA,528,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/9005-SW-25th-Rd-Gainesville-FL-32608/103031353_zpid/
7335 SW 116th Ter,Gainesville,FL,32608,250000,NA,NA,NA,142,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7335-SW-116th-Ter-Gainesville-FL-32608/103012796_zpid/
6645 SW Lugano Ct,Gainesville,FL,32608,352500,1918.0,3.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6645-SW-Lugano-Ct-Gainesville-FL-32608/2095016946_zpid/
4932 SW 19th St,Gainesville,FL,32608,187750,1925.0,4.0,2.0,351,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4932-SW-19th-St-Gainesville-FL-32608/42724387_zpid/
10105 SW 37th Pl,Gainesville,FL,32608,269900,1792.0,3.0,2.0,33,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10105-SW-37th-Pl-Gainesville-FL-32608/42720454_zpid/
2716 SW 14th Dr,Gainesville,FL,32608,151000,1676.0,3.0,2.0,93,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2716-SW-14th-Dr-Gainesville-FL-32608/58881137_zpid/
6420 SW 35th Way,Gainesville,FL,32608,424999,3787.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6420-SW-35th-Way-Gainesville-FL-32608/42724176_zpid/
2835 SW 117th St,Gainesville,FL,32608,742500,4212.0,4.0,4.0,907,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2835-SW-117th-St-Gainesville-FL-32608/2103513075_zpid/
2508 SW 35th Pl APT 101,Gainesville,FL,32608,156900,1450.0,2.0,3.0,90,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/2508-SW-35th-Pl-APT-101-Gainesville-FL-32608/87624126_zpid/
4610 SW 20th Ter,Gainesville,FL,32608,169000,1665.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4610-SW-20th-Ter-Gainesville-FL-32608/42724485_zpid/
4011 SW 19TH St,GAINESVILLE,FL,32608,239000,1556.0,3.0,2.0,103,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4011-SW-19TH-St-Gainesville-FL-32608/103022803_zpid/
