address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
6310 City Pl # 6310,Edgewater,NJ,07020,850000,NA,2.0,2.0,239,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/6310-City-Pl-6310-Edgewater-NJ-07020/2101385526_zpid/
47 Hilliard Ave,Edgewater,NJ,07020,868800,2500.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/47-Hilliard-Ave-Edgewater-NJ-07020/67879862_zpid/
611 Undercliff Ave,Edgewater,NJ,07020,1315000,3600.0,3.0,4.0,206,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/611-Undercliff-Ave-Edgewater-NJ-07020/37882178_zpid/
1055 River Rd APT 709,Edgewater,NJ,07020,639000,1493.0,2.0,2.0,58,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1055-River-Rd-APT-709-Edgewater-NJ-07020/37882500_zpid/
1055 River Rd APT 311,Edgewater,NJ,07020,712500,1715.0,3.0,2.5,193,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1055-River-Rd-APT-311-Edgewater-NJ-07020/61832607_zpid/
1203 River Rd APT 3B,Edgewater,NJ,07020,389000,1192.0,2.0,2.0,97,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-3B-Edgewater-NJ-07020/37881931_zpid/
29 Yorkview Dr # 29,Edgewater,NJ,07020,450000,NA,2.0,3.0,412,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/29-Yorkview-Dr-29-Edgewater-NJ-07020/2103719228_zpid/
1111 River Waterside # H15,Edgewater,NJ,07020,369888,NA,2.0,2.0,383,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1111-River-Waterside-H15-Edgewater-NJ-07020/2101030432_zpid/
1077 River Rd PH 9,Edgewater,NJ,07020,650000,NA,2.0,2.0,41,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1077-River-Rd-PH-9-Edgewater-NJ-07020/64468846_zpid/
16 Vela Way,Edgewater,NJ,07020,1995000,3617.0,4.0,5.0,60,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Vela-Way-Edgewater-NJ-07020/82652287_zpid/
9 Somerset Ln UNIT 222,Edgewater,NJ,07020,2999000,NA,3.0,4.0,418,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-222-Edgewater-NJ-07020/2098319258_zpid/
22 Vela Way,Edgewater,NJ,07020,1950000,4190.0,4.0,5.0,714,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/22-Vela-Way-Edgewater-NJ-07020/82655225_zpid/
9 Somerset Ln UNIT 122,Edgewater,NJ,07020,2999000,NA,3.0,4.0,73,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-122-Edgewater-NJ-07020/2094198378_zpid/
917 Hudson Park,Edgewater,NJ,07020,455000,944.0,1.0,2.0,58,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/917-Hudson-Park-Edgewater-NJ-07020/2117370999_zpid/
317 Franklin Ct,Edgewater,NJ,07020,695000,NA,2.0,2.0,86,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/317-Franklin-Ct-Edgewater-NJ-07020/2094353762_zpid/
3 Somerset Ln # 514,Edgewater,NJ,07020,888800,NA,2.0,2.0,113,New Construction,http://www.zillow.com/homes/for_sale//homedetails/3-Somerset-Ln-514-Edgewater-NJ-07020/2094682321_zpid/
1102 City Pl,Edgewater,NJ,07020,385000,NA,1.0,1.0,49,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1102-City-Pl-Edgewater-NJ-07020/82657772_zpid/
1808 Hudson Park UNIT 1808,Edgewater,NJ,07020,850000,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1808-Hudson-Park-UNIT-1808-Edgewater-NJ-07020/2094577540_zpid/
9 Somerset Ln UNIT 521,Edgewater,NJ,07020,999000,NA,2.0,3.0,73,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-521-Edgewater-NJ-07020/2094198382_zpid/
1222 River Rd # B,Edgewater,NJ,07020,1599999,5000.0,4.0,5.0,274,New Construction,http://www.zillow.com/homes/for_sale//homedetails/1222-River-Rd-B-Edgewater-NJ-07020/2096537155_zpid/
1203 River Rd APT 21L,Edgewater,NJ,07020,428888,1192.0,2.0,2.0,325,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-21L-Edgewater-NJ-07020/37882124_zpid/
110 Hudson Cv,Edgewater,NJ,07020,1080000,2144.0,4.0,3.5,123,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/110-Hudson-Cv-Edgewater-NJ-07020/59861100_zpid/
1077 River Rd APT 212,Edgewater,NJ,07020,549000,1493.0,2.0,2.0,124,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1077-River-Rd-APT-212-Edgewater-NJ-07020/37882367_zpid/
914 Undercliff Ave # 6,Edgewater,NJ,07020,950000,3108.0,4.0,4.0,68,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/914-Undercliff-Ave-6-Edgewater-NJ-07020/108620639_zpid/
100 Thompson Ln APT 4B,Edgewater,NJ,07020,825000,1891.0,2.0,2.5,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/100-Thompson-Ln-APT-4B-Edgewater-NJ-07020/108619952_zpid/
9 Somerset Ln UNIT 422,Edgewater,NJ,07020,2999000,NA,3.0,4.0,73,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-422-Edgewater-NJ-07020/2094198380_zpid/
1728 Hudson Park # 1728,Edgewater,NJ,07020,1280000,NA,3.0,4.0,51,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1728-Hudson-Park-1728-Edgewater-NJ-07020/2111571932_zpid/
2303 City Pl # 2303,Edgewater,NJ,07020,648000,NA,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2303-City-Pl-2303-Edgewater-NJ-07020/2095841764_zpid/
2303 City Pl UNIT 2303,Edgewater,NJ,07020,648000,NA,2.0,2.0,208,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2303-City-Pl-UNIT-2303-Edgewater-NJ-07020/2109021264_zpid/
5503 City Pl # 5503,Edgewater,NJ,07020,679500,NA,2.0,2.0,95,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/5503-City-Pl-5503-Edgewater-NJ-07020/2094474423_zpid/
9 Somerset Ln UNIT 221,Edgewater,NJ,07020,949000,NA,2.0,3.0,314,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-221-Edgewater-NJ-07020/2097060558_zpid/
1203 River Rd,Edgewater,NJ,07020,389000,900.0,2.0,2.0,40,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-Edgewater-NJ-07020/2111219373_zpid/
16 Massa Ln # 16,Edgewater,NJ,07020,720000,NA,5.0,4.0,79,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/16-Massa-Ln-16-Edgewater-NJ-07020/2098868099_zpid/
3219 City Pl,Edgewater,NJ,07020,998000,1700.0,3.0,2.0,111,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3219-City-Pl-Edgewater-NJ-07020/82655229_zpid/
402 Undercliff Ave # B,Edgewater,NJ,07020,1328888,3600.0,3.0,5.0,95,New Construction,http://www.zillow.com/homes/for_sale//homedetails/402-Undercliff-Ave-B-Edgewater-NJ-07020/2094474417_zpid/
1203 River Rd APT 5L,Edgewater,NJ,07020,360000,NA,2.0,2.0,149,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-5L-Edgewater-NJ-07020/37881962_zpid/
1203 River Rd APT 1E,Edgewater,NJ,07020,368888,1192.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-1E-Edgewater-NJ-07020/37881910_zpid/
1203 River Rd APT 16B,Edgewater,NJ,07020,449000,1192.0,2.0,2.0,93,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-16B-Edgewater-NJ-07020/37882061_zpid/
1055 River Rd APT 205,Edgewater,NJ,07020,325000,1083.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1055-River-Rd-APT-205-Edgewater-NJ-07020/37882453_zpid/
9 Somerset Ln UNIT 405,Edgewater,NJ,07020,1150000,1376.0,2.0,2.0,50,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-405-Edgewater-NJ-07020/2093900407_zpid/
9 Somerset Ln UNIT 321,Edgewater,NJ,07020,959000,NA,3.0,2.5,278,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-321-Edgewater-NJ-07020/2096587489_zpid/
2 Leary Ln # B,Edgewater,NJ,07020,929988,NA,3.0,3.5,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Leary-Ln-B-Edgewater-NJ-07020/2097687982_zpid/
916 Undercliff Ave # 5,Edgewater,NJ,07020,999999,NA,4.0,4.0,66,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/916-Undercliff-Ave-5-Edgewater-NJ-07020/2101080326_zpid/
603 Livingston Ct,Edgewater,NJ,07020,624000,NA,2.0,3.0,67,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/603-Livingston-Ct-Edgewater-NJ-07020/2094123348_zpid/
9 Somerset Ln UNIT 417,Edgewater,NJ,07020,1150000,NA,2.0,2.0,131,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-417-Edgewater-NJ-07020/2094891424_zpid/
1211 City Pl,Edgewater,NJ,07020,398000,968.0,1.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1211-City-Pl-Edgewater-NJ-07020/82658112_zpid/
1225 River Rd APT 11B,Edgewater,NJ,07020,699000,NA,2.0,2.0,53,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1225-River-Rd-APT-11B-Edgewater-NJ-07020/37881892_zpid/
277 Undercliff Ave,Edgewater,NJ,07020,975000,2160.0,4.0,3.0,311,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-Undercliff-Ave-Edgewater-NJ-07020/37883028_zpid/
1077 River Rd APT 308,Edgewater,NJ,07020,480000,NA,2.0,2.0,310,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1077-River-Rd-APT-308-Edgewater-NJ-07020/61832559_zpid/
1203 River Rd APT 19M,Edgewater,NJ,07020,239999,650.0,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-19M-Edgewater-NJ-07020/37882102_zpid/
1203 River Rd APT 12H,Edgewater,NJ,07020,499998,1192.0,2.0,2.0,143,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1203-River-Rd-APT-12H-Edgewater-NJ-07020/37882033_zpid/
9 Somerset Ln UNIT 501,Edgewater,NJ,07020,1770000,1806.0,3.0,3.0,51,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Somerset-Ln-UNIT-501-Edgewater-NJ-07020/2093917101_zpid/
402 Undercliff Ave # A,Edgewater,NJ,07020,1328888,3600.0,3.0,5.0,95,New Construction,http://www.zillow.com/homes/for_sale//homedetails/402-Undercliff-Ave-A-Edgewater-NJ-07020/2094474415_zpid/
37 Legend Hills Dr # 37,Edgewater,NJ,07020,599900,NA,2.0,2.5,103,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/37-Legend-Hills-Dr-37-Edgewater-NJ-07020/2124572140_zpid/
6 Oakdene Ter,Edgewater,NJ,07020,1455900,3850.0,4.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Oakdene-Ter-Edgewater-NJ-07020/2098048673_zpid/
724 Undercliff Ave # B,Edgewater,NJ,07020,799000,NA,4.0,3.5,296,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/724-Undercliff-Ave-B-Edgewater-NJ-07020/2096784262_zpid/
724 Undercliff Ave # LEFT,Edgewater,NJ,07020,725000,NA,4.0,3.5,142,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/724-Undercliff-Ave-LEFT-Edgewater-NJ-07020/2095004506_zpid/
5 Palisade Plz,Edgewater,NJ,07020,1595000,4000.0,4.0,4.0,128,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Palisade-Plz-Edgewater-NJ-07020/2104900299_zpid/
25 Vela Way,Edgewater,NJ,07020,1395000,3500.0,4.0,5.0,396,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/25-Vela-Way-Edgewater-NJ-07020/82657080_zpid/
19 Vela Way,Edgewater,NJ,07020,1339000,3617.0,4.0,4.0,111,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/19-Vela-Way-Edgewater-NJ-07020/82658151_zpid/
18 Vela Way,Edgewater,NJ,07020,1998000,3635.0,4.0,5.0,116,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/18-Vela-Way-Edgewater-NJ-07020/82655187_zpid/
724 Undercliff Ave,Edgewater,NJ,07020,1500000,2700.0,7.0,6.0,142,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/724-Undercliff-Ave-Edgewater-NJ-07020/37881802_zpid/
The Promenade,Edgewater,NJ,07020,NA,850.0,NA,NA,125,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496048_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Legend Hills Dr,Edgewater,NJ,07020,NA,1936.0,NA,NA,95,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239723305_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
River Rd APT F22,Edgewater,NJ,07020,NA,428.0,NA,NA,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496023_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Undercliff Ave,Edgewater,NJ,07020,NA,2152.0,NA,2.0,62,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496017_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Nelson Ct,Edgewater,NJ,07020,NA,1293.0,NA,NA,50,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496025_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
River Rd APT 311,Edgewater,NJ,07020,NA,1026.0,NA,NA,256,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172495796_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Independence Way # D079,Edgewater,NJ,07020,NA,1510.0,NA,NA,632,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172495797_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grand Cove Way # F36,Edgewater,NJ,07020,NA,1826.0,NA,NA,569,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172495799_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
River Rd # 1708,Edgewater,NJ,07020,NA,1625.0,NA,NA,284,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172495801_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
River Rd APT 10A,Edgewater,NJ,07020,NA,3400.0,NA,NA,87,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172495804_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Undercliff Ave,Edgewater,NJ,07020,NA,635.0,NA,1.0,192,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172496013_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
River Rd,Edgewater,NJ,07020,NA,2981.0,NA,2.0,301,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496014_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Valley Pl,Edgewater,NJ,07020,NA,2580.0,NA,NA,111,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172496015_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Undercliff Ave,Edgewater,NJ,07020,NA,1240.0,NA,2.0,362,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172496016_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Panorama Dr,Edgewater,NJ,07020,NA,1968.0,NA,NA,114,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496018_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ellery Ct # K318,Edgewater,NJ,07020,NA,1293.0,NA,NA,397,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172496019_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Franklin Ct # L315,Edgewater,NJ,07020,NA,1076.0,NA,NA,125,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496020_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Rutledge Ct # Q407,Edgewater,NJ,07020,NA,1480.0,NA,NA,88,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496021_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Vela Way,Edgewater,NJ,07020,NA,3358.0,NA,NA,144,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496026_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
City Pl,Edgewater,NJ,07020,NA,849.0,NA,NA,457,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496027_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Hudson Cv,Edgewater,NJ,07020,NA,2162.0,NA,NA,377,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172496032_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Grand Cove Way # E34,Edgewater,NJ,07020,NA,1585.0,NA,NA,78,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496034_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,1456.0,NA,NA,114,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496036_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
City Pl,Edgewater,NJ,07020,NA,912.0,NA,NA,256,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496037_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,1510.0,NA,NA,118,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/172496038_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,1751.0,NA,NA,266,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496039_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Legend Hills Dr,Edgewater,NJ,07020,NA,1464.0,NA,NA,45,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496035_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,850.0,NA,NA,325,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496040_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,1496.0,NA,NA,259,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496045_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,1496.0,NA,NA,153,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496046_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
The Promenade,Edgewater,NJ,07020,NA,1496.0,NA,NA,113,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/172496047_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
