address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
Columbus Ave,Edison,NJ,08817,NA,1140.0,NA,2.0,282,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467567_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
State Route 27,Edison,NJ,08817,NA,883.0,NA,1.0,356,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467575_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Mercury Rd,Edison,NJ,08817,NA,2088.0,NA,2.0,122,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467626_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ashley Rd,Edison,NJ,08817,NA,1125.0,NA,1.0,95,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467628_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Knollwood Rd W,Edison,NJ,08817,NA,1080.0,NA,1.0,177,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467630_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Stony Rd W,Edison,NJ,08817,NA,1568.0,NA,1.0,112,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467642_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Rosewood Rd,Edison,NJ,08817,NA,1240.0,NA,1.0,342,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467658_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Old Post Rd,Edison,NJ,08817,NA,2004.0,NA,2.0,129,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467659_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Brookville Rd,Edison,NJ,08817,NA,1164.0,NA,1.0,174,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467662_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Idlewild Rd,Edison,NJ,08817,NA,720.0,NA,1.0,527,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467663_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Dobson Rd,Edison,NJ,08817,NA,1068.0,NA,1.0,471,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467664_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Mercury Rd,Edison,NJ,08817,NA,1452.0,NA,1.0,87,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467665_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Mercury Rd,Edison,NJ,08817,NA,1044.0,NA,1.0,215,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467666_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Markham Rd,Edison,NJ,08817,NA,1980.0,NA,2.0,312,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467668_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Markham Rd,Edison,NJ,08817,NA,1035.0,NA,1.0,293,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467669_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Markham Rd,Edison,NJ,08817,NA,900.0,NA,1.0,80,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467670_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Idlewild Rd,Edison,NJ,08817,NA,1096.0,NA,1.0,571,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467672_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Parkerson Rd,Edison,NJ,08817,NA,900.0,NA,1.0,282,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467676_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sturgis Rd,Edison,NJ,08817,NA,1485.0,NA,1.0,209,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467677_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sturgis Rd,Edison,NJ,08817,NA,1365.0,NA,1.0,534,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467678_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sturgis Rd,Edison,NJ,08817,NA,1665.0,NA,1.0,76,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467679_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Winthrop Rd,Edison,NJ,08817,NA,1208.0,NA,1.0,94,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467681_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Winthrop Rd,Edison,NJ,08817,NA,1400.0,NA,1.0,81,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467682_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Dayton Rd,Edison,NJ,08817,NA,1168.0,NA,1.0,398,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467683_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Regent Ct,Edison,NJ,08817,NA,1476.0,NA,1.0,223,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/178467684_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Windsor Rd,Edison,NJ,08817,NA,1008.0,NA,1.0,314,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467685_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ashley Rd,Edison,NJ,08817,NA,1389.0,NA,1.0,189,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/219334870_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Loring Ave,Edison,NJ,08817,NA,1013.0,NA,1.0,58,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467501_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ovington Ave,Edison,NJ,08817,NA,900.0,NA,1.0,159,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/205125518_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sims Rd,Edison,NJ,08817,NA,1554.0,NA,1.0,16,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239998558_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Clark Ave,Edison,NJ,08817,NA,2330.0,NA,1.0,17,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239998557_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Caldwell Rd,Edison,NJ,08817,NA,900.0,NA,1.0,35,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239998560_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
College Dr,Edison,NJ,08817,NA,1188.0,NA,NA,35,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239998553_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
College Dr,Edison,NJ,08817,NA,896.0,NA,NA,31,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/239998552_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Waterford Dr,Edison,NJ,08817,NA,1034.0,NA,NA,17,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/190847192_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Ovington Ave,Edison,NJ,08817,NA,1427.0,NA,1.0,31,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467498_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Traci Ln,Edison,NJ,08817,NA,1992.0,NA,2.0,35,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467477_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
College Dr,Edison,NJ,08817,NA,896.0,NA,NA,24,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239688154_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Violet Pl,Edison,NJ,08817,NA,720.0,NA,1.0,30,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467546_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Smalley Rd,Edison,NJ,08817,NA,1790.0,NA,2.0,16,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467554_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Park Way,Edison,NJ,08817,NA,2132.0,NA,1.5,30,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467568_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Walnut St,Edison,NJ,08817,NA,1022.0,NA,1.0,24,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467643_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Gracey St,Edison,NJ,08817,NA,980.0,NA,1.0,38,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467561_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Idlewild Rd,Edison,NJ,08817,NA,900.0,NA,1.0,30,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467671_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Merrywood Dr,Edison,NJ,08817,NA,1584.0,NA,2.0,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467474_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Vineyard Rd,Edison,NJ,08817,NA,1486.0,NA,NA,45,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467675_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
College Dr,Edison,NJ,08817,NA,896.0,NA,NA,44,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239683335_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Stiles Rd,Edison,NJ,08817,NA,900.0,NA,1.0,205,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190858255_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Plaza Pl,Edison,NJ,08817,NA,1575.0,NA,2.0,191,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190858254_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Waterford Dr,Edison,NJ,08817,NA,1034.0,NA,NA,97,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190858253_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Sine Rd,Edison,NJ,08817,NA,800.0,NA,1.0,32,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467558_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Columbus Ave,Edison,NJ,08817,NA,1100.0,NA,2.0,16,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239683464_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
College Dr,Edison,NJ,08817,NA,702.0,NA,NA,73,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/218671077_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Market St,Edison,NJ,08817,NA,1217.0,NA,1.0,16,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/239683465_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Idlewild Rd,Edison,NJ,08817,NA,1440.0,NA,1.0,159,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/218671053_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Caldwell Rd,Edison,NJ,08817,NA,1125.0,NA,1.0,159,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/218671052_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Markham Rd,Edison,NJ,08817,NA,1186.0,NA,1.0,80,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/190895480_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Crestwood Ave,Edison,NJ,08817,NA,2148.0,NA,1.0,724,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467365_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Traci Ln,Edison,NJ,08817,NA,1894.0,NA,2.0,420,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467476_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Meadow Rd,Edison,NJ,08817,NA,1214.0,NA,NA,635,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467574_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
College Dr,Edison,NJ,08817,NA,702.0,NA,NA,62,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/223029142_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Richmond Rd,Edison,NJ,08817,NA,1088.0,NA,1.0,66,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467680_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Foyer St,Edison,NJ,08817,NA,785.0,NA,1.0,61,Pre-Foreclosure,"http://www.zillow.com/homes/for_sale/223029160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
Hull Dr,Edison,NJ,08817,NA,1104.0,NA,1.0,74,Pre-Foreclosure (Auction),"http://www.zillow.com/homes/for_sale/178467504_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
6 Butler Rd,Edison,NJ,08820,595000,2450.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Butler-Rd-Edison-NJ-08820/39069531_zpid/
8 Anthony Ave,Edison,NJ,08820,939000,3888.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-Anthony-Ave-Edison-NJ-08820/39072769_zpid/
24 Whitehall Ave,Edison,NJ,08820,465000,1680.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/24-Whitehall-Ave-Edison-NJ-08820/39074856_zpid/
6 Netherwood Cir,Edison,NJ,08820,569900,2470.0,4.0,4.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/6-Netherwood-Cir-Edison-NJ-08820/39072343_zpid/
18 Midland Rd,Edison,NJ,08820,530000,1792.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/18-Midland-Rd-Edison-NJ-08820/39074624_zpid/
1007 Beatrice Pkwy,Edison,NJ,08820,920000,4045.0,5.0,5.0,2,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1007-Beatrice-Pkwy-Edison-NJ-08820/39079448_zpid/
15 Nottingham Rd,Edison,NJ,08820,429900,1344.0,4.0,2.0,4,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Nottingham-Rd-Edison-NJ-08820/55544752_zpid/
138 Westgate Dr # 138,Edison,NJ,08820,399900,NA,2.0,3.0,3,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/138-Westgate-Dr-138-Edison-NJ-08820/2093341274_zpid/
180 Westgate Dr,Edison,NJ,08820,395000,1604.0,2.0,3.0,2,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/180-Westgate-Dr-Edison-NJ-08820/39069887_zpid/
3 Ballo Pl,Edison,NJ,08820,475000,1700.0,3.0,2.0,3,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3-Ballo-Pl-Edison-NJ-08820/39076916_zpid/
17 Richard Rd,Edison,NJ,08820,1390000,4937.0,4.0,5.0,1,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/17-Richard-Rd-Edison-NJ-08820/39080887_zpid/
15 Westgate Dr # 15,Edison,NJ,08820,399000,NA,2.0,3.0,1,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Westgate-Dr-15-Edison-NJ-08820/2093319002_zpid/
55 Fairmount Ave,Edison,NJ,08820,675000,NA,4.0,2.5,3,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/55-Fairmount-Ave-Edison-NJ-08820/39072905_zpid/
56 Oliver Ave,Edison,NJ,08820,969900,4000.0,5.0,4.0,3,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/56-Oliver-Ave-Edison-NJ-08820/39074601_zpid/
4102 Spring Brook Dr,Edison,NJ,08820,598500,2520.0,4.0,4.0,4,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/4102-Spring-Brook-Dr-Edison-NJ-08820/39071436_zpid/
24 Milton Ave,Edison,NJ,08820,385000,NA,3.0,2.0,4,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/24-Milton-Ave-Edison-NJ-08820/39072974_zpid/
879 Grove Ave,Edison,NJ,08820,408000,2050.0,3.0,3.0,9,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/879-Grove-Ave-Edison-NJ-08820/61834693_zpid/
22 Pheasant Run,Edison,NJ,08820,340000,1224.0,2.0,2.0,4,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/22-Pheasant-Run-Edison-NJ-08820/61834480_zpid/
10 East Dr,Edison,NJ,08820,650000,2268.0,4.0,3.0,4,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10-East-Dr-Edison-NJ-08820/39072698_zpid/
1507 Timber Oaks Rd,Edison,NJ,08820,350000,1232.0,2.0,2.0,10,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/1507-Timber-Oaks-Rd-Edison-NJ-08820/39071149_zpid/
17 Dellwood Rd,Edison,NJ,08820,355000,NA,3.0,1.5,6,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/17-Dellwood-Rd-Edison-NJ-08820/39076990_zpid/
2502 Deerfield Dr,Edison,NJ,08820,321000,1352.0,2.0,2.0,7,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/2502-Deerfield-Dr-Edison-NJ-08820/39071357_zpid/
115 Stephenville Pkwy,Edison,NJ,08820,525000,2188.0,3.0,3.0,10,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/115-Stephenville-Pkwy-Edison-NJ-08820/39074651_zpid/
191 W Sherman Ave,Edison,NJ,08820,410000,NA,3.0,2.0,8,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/191-W-Sherman-Ave-Edison-NJ-08820/39079707_zpid/
1705 Woodland Ave,Edison,NJ,08820,675000,NA,NA,NA,9,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1705-Woodland-Ave-Edison-NJ-08820/39070599_zpid/
31 Guisborough Way # G31,Edison,NJ,08820,399000,1587.0,3.0,3.0,15,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/31-Guisborough-Way-G31-Edison-NJ-08820/2093494583_zpid/
1201 Maplecrest Rd,Edison,NJ,08820,388000,1546.0,3.0,3.0,18,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1201-Maplecrest-Rd-Edison-NJ-08820/39071671_zpid/
128 Linda Ln,Edison,NJ,08820,425000,1604.0,2.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/128-Linda-Ln-Edison-NJ-08820/39070208_zpid/
104 Westgate Dr # 104,Edison,NJ,08820,425000,NA,2.0,3.0,12,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/104-Westgate-Dr-104-Edison-NJ-08820/2093470292_zpid/
5 Tulip Ct,Edison,NJ,08820,335000,1475.0,3.0,3.0,16,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Tulip-Ct-Edison-NJ-08820/39070369_zpid/
3 Mcbratney Ct,Edison,NJ,08820,399000,1232.0,4.0,2.0,12,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3-Mcbratney-Ct-Edison-NJ-08820/39075233_zpid/
13 Hansen Dr,Edison,NJ,08820,583000,NA,3.0,4.0,12,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/13-Hansen-Dr-Edison-NJ-08820/39072048_zpid/
162 Coppertree Ct,Edison,NJ,08820,525000,2263.0,3.0,4.0,16,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/162-Coppertree-Ct-Edison-NJ-08820/39075716_zpid/
322 Westgate Dr,Edison,NJ,08820,405000,1604.0,2.0,3.0,28,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/322-Westgate-Dr-Edison-NJ-08820/39069969_zpid/
23 Nicole Ter # V23,Edison,NJ,08820,262000,NA,2.0,1.0,16,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Nicole-Ter-V23-Edison-NJ-08820/2093510452_zpid/
1107 Timber Oaks Rd,Edison,NJ,08820,332000,1218.0,2.0,3.0,16,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1107-Timber-Oaks-Rd-Edison-NJ-08820/39071120_zpid/
2902 Stonehedge Rd,Edison,NJ,08820,320900,1352.0,2.0,2.0,13,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2902-Stonehedge-Rd-Edison-NJ-08820/39071372_zpid/
11 Marigold Ct,Edison,NJ,08820,360000,1419.0,2.0,3.0,16,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/11-Marigold-Ct-Edison-NJ-08820/39070408_zpid/
43 Westgate Dr,Edison,NJ,08820,400000,NA,2.0,3.0,17,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/43-Westgate-Dr-Edison-NJ-08820/39069761_zpid/
8 Charles Ct,Edison,NJ,08820,625000,2174.0,4.0,3.0,14,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-Charles-Ct-Edison-NJ-08820/39073256_zpid/
104 Gate House Ln,Edison,NJ,08820,350000,NA,2.0,2.0,12,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/104-Gate-House-Ln-Edison-NJ-08820/39075455_zpid/
23 Sandalwood Dr,Edison,NJ,08820,550000,1958.0,3.0,3.0,16,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Sandalwood-Dr-Edison-NJ-08820/39070508_zpid/
11 Butler Rd,Edison,NJ,08820,550000,NA,3.0,3.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-Butler-Rd-Edison-NJ-08820/39069711_zpid/
6 Rainbow Ct,Edison,NJ,08820,1259000,4151.0,4.0,4.0,26,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Rainbow-Ct-Edison-NJ-08820/39073032_zpid/
85 Gate House Ln,Edison,NJ,08820,262000,NA,2.0,1.0,20,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/85-Gate-House-Ln-Edison-NJ-08820/39075441_zpid/
8 Twin Oaks Dr,Edison,NJ,08820,535000,1750.0,4.0,2.0,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/8-Twin-Oaks-Dr-Edison-NJ-08820/39074779_zpid/
23 Nicole Ter,Edison,NJ,08820,262000,NA,2.0,1.0,12,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Nicole-Ter-Edison-NJ-08820/39075633_zpid/
254 W Shirley Ave,EDISON,NJ,08820,430000,NA,3.0,2.0,23,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/254-W-Shirley-Ave-Edison-NJ-08820/39079542_zpid/
861 Inman Ave,Edison,NJ,08820,474900,NA,2.0,2.0,28,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/861-Inman-Ave-Edison-NJ-08820/39079917_zpid/
133 Westgate Dr # 133,Edison,NJ,08820,409900,NA,2.0,3.0,26,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/133-Westgate-Dr-133-Edison-NJ-08820/2093636729_zpid/
97 Livingston Ave,Edison,NJ,08820,564999,NA,3.0,3.0,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/97-Livingston-Ave-Edison-NJ-08820/39073795_zpid/
56 Midwood Ave,Edison,NJ,08820,595000,2300.0,3.0,3.0,14,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/56-Midwood-Ave-Edison-NJ-08820/39073131_zpid/
133 Westgate Dr,Edison,NJ,08820,409900,NA,2.0,3.0,25,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/133-Westgate-Dr-Edison-NJ-08820/39069843_zpid/
55 Utica Rd,Edison,NJ,08820,565000,2064.0,3.0,2.0,16,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/55-Utica-Rd-Edison-NJ-08820/39080643_zpid/
243 W Prescott Ave,Edison,NJ,08820,425000,NA,NA,NA,22,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/243-W-Prescott-Ave-Edison-NJ-08820/39079524_zpid/
4 Park Gate Dr,Edison,NJ,08820,429000,1683.0,2.0,3.0,17,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Park-Gate-Dr-Edison-NJ-08820/39075379_zpid/
21 Huntington Rd,Edison,NJ,08820,539900,NA,3.0,3.0,21,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/21-Huntington-Rd-Edison-NJ-08820/39074702_zpid/
6 Highpoint Dr,Edison,NJ,08820,539900,NA,3.0,3.0,20,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Highpoint-Dr-Edison-NJ-08820/39073641_zpid/
86 Alderberry Ct,Edison,NJ,08820,525000,NA,3.0,2.5,61,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/86-Alderberry-Ct-Edison-NJ-08820/2094048140_zpid/
