address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
1 Dorchester Ct,Princeton,NJ,08540,895900,4208.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Dorchester-Ct-Princeton-NJ-08540/39006193_zpid/
2 Constitution Hl E,Princeton,NJ,08540,2700000,NA,3.0,3.0,460,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Constitution-Hl-E-Princeton-NJ-08540/39012830_zpid/
34 Sage Ct,Princeton,NJ,08540,365000,1527.0,2.0,3.0,32,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/34-Sage-Ct-Princeton-NJ-08540/39174078_zpid/
3 Bayberry Dr,Princeton,NJ,08540,659900,2974.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3-Bayberry-Dr-Princeton-NJ-08540/39034732_zpid/
106 Mandon Ct,Princeton,NJ,08540,154000,877.0,1.0,1.0,68,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/106-Mandon-Ct-Princeton-NJ-08540/39174927_zpid/
19 Fredrick Ct,Princeton,NJ,08540,2895000,NA,5.0,6.0,33,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/19-Fredrick-Ct-Princeton-NJ-08540/39009206_zpid/
395 Franklin Ave,Princeton,NJ,08540,599900,1596.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/395-Franklin-Ave-Princeton-NJ-08540/39012191_zpid/
4574 Province Line Rd,Princeton,NJ,08540,1995000,NA,6.0,7.0,318,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4574-Province-Line-Rd-Princeton-NJ-08540/39006344_zpid/
3 Constitution Hl E,Princeton,NJ,08540,900000,NA,2.0,2.0,41,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/3-Constitution-Hl-E-Princeton-NJ-08540/39012831_zpid/
914 906 Great Rd,Princeton,NJ,08540,5975000,NA,9.0,7.0,304,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/914-906-Great-Rd-Princeton-NJ-08540/2096907759_zpid/
88 Stony Brook Ln,Princeton,NJ,08540,4950000,NA,6.0,9.0,95,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Stony-Brook-Ln-Princeton-NJ-08540/2094488423_zpid/
51 Clarke Ct,Princeton,NJ,08540,1574000,4476.0,4.0,6.0,75,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/51-Clarke-Ct-Princeton-NJ-08540/39012824_zpid/
11 Lincoln Ave,Princeton,NJ,08540,599000,3100.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-Lincoln-Ave-Princeton-NJ-08540/39867805_zpid/
27 Blackstone Dr,Princeton,NJ,08540,749900,2869.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/27-Blackstone-Dr-Princeton-NJ-08540/71836671_zpid/
6 Caleb Ln,Princeton,NJ,08540,630000,2021.0,3.0,3.0,48,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/6-Caleb-Ln-Princeton-NJ-08540/71833042_zpid/
2204 Windrow Dr,Princeton,NJ,08540,185000,620.0,0,1.0,44,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2204-Windrow-Dr-Princeton-NJ-08540/64881092_zpid/
55 Constitution Hl W,Princeton,NJ,08540,795000,NA,4.0,4.0,324,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/55-Constitution-Hl-W-Princeton-NJ-08540/39012881_zpid/
56 Finley Rd,Princeton,NJ,08540,1399000,4618.0,5.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/56-Finley-Rd-Princeton-NJ-08540/39010003_zpid/
316 Cherry Valley Rd,Princeton,NJ,08540,2450000,NA,5.0,7.0,151,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/316-Cherry-Valley-Rd-Princeton-NJ-08540/39009250_zpid/
1179 Canal Rd,Princeton,NJ,08540,335000,1580.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/1179-Canal-Rd-Princeton-NJ-08540/39867491_zpid/
101 Elm Ridge Rd,Princeton,NJ,08540,528900,2761.0,4.0,4.0,89,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/101-Elm-Ridge-Rd-Princeton-NJ-08540/38994828_zpid/
73 Leavitt Ln,Princeton,NJ,08540,1279000,3224.0,4.0,4.0,64,New Construction,http://www.zillow.com/homes/for_sale//homedetails/73-Leavitt-Ln-Princeton-NJ-08540/39012320_zpid/
8 Route 518,Princeton,NJ,08540,75000,NA,NA,NA,75,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-Route-518-Princeton-NJ-08540/2099364247_zpid/
4343 Route 27,Princeton,NJ,08540,650000,4918.0,4.0,4.0,65,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4343-Route-27-Princeton-NJ-08540/39867379_zpid/
12 E Shore Dr,Princeton,NJ,08540,1160000,4744.0,4.0,4.5,640,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/12-E-Shore-Dr-Princeton-NJ-08540/38994806_zpid/
107 Library Pl,Princeton,NJ,08540,2398000,7800.0,6.0,7.0,534,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/107-Library-Pl-Princeton-NJ-08540/39007553_zpid/
6 Rydal Rd,Princeton,NJ,08540,619900,3037.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Rydal-Rd-Princeton-NJ-08540/71836775_zpid/
125 Crooked Tree Ln,Princeton,NJ,08540,865000,3358.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/125-Crooked-Tree-Ln-Princeton-NJ-08540/39009568_zpid/
101 Park Knl,Princeton,NJ,08540,425000,1968.0,3.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/101-Park-Knl-Princeton-NJ-08540/64686663_zpid/
11 Lexington Ct,Princeton,NJ,08540,549000,2200.0,3.0,3.0,291,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11-Lexington-Ct-Princeton-NJ-08540/39034738_zpid/
220 Valley Rd,Princeton,NJ,08540,679000,NA,3.0,3.0,37,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/220-Valley-Rd-Princeton-NJ-08540/39012016_zpid/
88 Elm Ridge Rd,Princeton,NJ,08540,5850000,NA,6.0,8.0,444,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/88-Elm-Ridge-Rd-Princeton-NJ-08540/2141380730_zpid/
283 Sayre Dr,Princeton,NJ,08540,719000,2780.0,3.0,4.0,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/283-Sayre-Dr-Princeton-NJ-08540/39151900_zpid/
4900 Province Line Rd,Princeton,NJ,08540,3250000,NA,5.0,6.0,97,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4900-Province-Line-Rd-Princeton-NJ-08540/104321968_zpid/
1 Benedek Rd,Princeton,NJ,08540,3199000,9977.0,6.0,8.0,151,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Benedek-Rd-Princeton-NJ-08540/104322154_zpid/
111 Washington Rd,Princeton,NJ,08540,345000,1240.0,3.0,2.0,76,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/111-Washington-Rd-Princeton-NJ-08540/39039585_zpid/
84 Allison Rd,Princeton,NJ,08540,1295000,NA,5.0,5.0,45,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/84-Allison-Rd-Princeton-NJ-08540/39007519_zpid/
343 Jefferson Rd,Princeton,NJ,08540,1349000,3267.0,5.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/343-Jefferson-Rd-Princeton-NJ-08540/121362047_zpid/
5 Hanover Ct,Princeton,NJ,08540,422000,1750.0,2.0,2.1,288,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Hanover-Ct-Princeton-NJ-08540/39034790_zpid/
302 Christopher Dr,Princeton,NJ,08540,1500000,4453.0,5.0,5.0,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/302-Christopher-Dr-Princeton-NJ-08540/39011182_zpid/
105 Elm Rd,Princeton,NJ,08540,2197000,4814.0,5.0,8.0,117,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/105-Elm-Rd-Princeton-NJ-08540/39007527_zpid/
9 Caroline Dr,Princeton,NJ,08540,1150000,NA,5.0,6.0,44,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Caroline-Dr-Princeton-NJ-08540/52625003_zpid/
438 Wendover Dr,Princeton,NJ,08540,2295000,NA,6.0,6.0,67,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/438-Wendover-Dr-Princeton-NJ-08540/39011250_zpid/
2 Cranberry Ct,Princeton,NJ,08540,579900,2483.0,4.0,2.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Cranberry-Ct-Princeton-NJ-08540/39173821_zpid/
78 Bayberry Rd,Princeton,NJ,08540,649000,NA,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-Bayberry-Rd-Princeton-NJ-08540/38994820_zpid/
23 Birchwood Dr,Princeton,NJ,08540,1495000,NA,5.0,5.0,505,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/23-Birchwood-Dr-Princeton-NJ-08540/64582718_zpid/
2430 Windrow Dr,Princeton,NJ,08540,360000,975.0,1.0,1.0,53,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2430-Windrow-Dr-Princeton-NJ-08540/64520358_zpid/
540 Sayre Dr,Princeton,NJ,08540,449000,NA,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/540-Sayre-Dr-Princeton-NJ-08540/2098456841_zpid/
35 Taylor Rd,Princeton,NJ,08540,499900,1942.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/35-Taylor-Rd-Princeton-NJ-08540/39175079_zpid/
502 Cherry Valley Rd,Princeton,NJ,08540,1550000,6600.0,7.0,6.0,296,New Construction,http://www.zillow.com/homes/for_sale//homedetails/502-Cherry-Valley-Rd-Princeton-NJ-08540/104320454_zpid/
1145 Canal Rd,Princeton,NJ,08540,325000,NA,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1145-Canal-Rd-Princeton-NJ-08540/2093804413_zpid/
945 Great Rd,Princeton,NJ,08540,1595000,NA,5.0,5.0,45,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/945-Great-Rd-Princeton-NJ-08540/39010078_zpid/
540 Sayre Dr # 540,Princeton,NJ,08540,449000,NA,3.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/540-Sayre-Dr-540-Princeton-NJ-08540/2096552561_zpid/
27B Chicopee Dr,Princeton,NJ,08540,349900,1685.0,2.0,3.0,60,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/27B-Chicopee-Dr-Princeton-NJ-08540/61846472_zpid/
5072 Province Line Rd,Princeton,NJ,08540,519000,1584.0,3.0,2.0,33,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5072-Province-Line-Rd-Princeton-NJ-08540/38994696_zpid/
30 Birchwood Dr,Princeton,NJ,08540,1499999,6500.0,5.0,5.0,120,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/30-Birchwood-Dr-Princeton-NJ-08540/64866499_zpid/
140 Hunt Dr,Princeton,NJ,08540,1850000,NA,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/140-Hunt-Dr-Princeton-NJ-08540/39011299_zpid/
108 Greenway Ter,Princeton,NJ,08540,1200000,NA,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/108-Greenway-Ter-Princeton-NJ-08540/39011259_zpid/
7 Eagles Pass,Princeton,NJ,08540,644999,3349.0,4.0,3.0,541,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7-Eagles-Pass-Princeton-NJ-08540/64516875_zpid/
1 Tall Timbers Dr,Princeton,NJ,08540,918000,3495.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Tall-Timbers-Dr-Princeton-NJ-08540/39006324_zpid/
44 Fackler Rd,Princeton,NJ,08540,1650000,NA,5.0,5.0,1206,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-Fackler-Rd-Princeton-NJ-08540/2138788990_zpid/
62 Herrontown Cir,Princeton,NJ,08540,860000,2705.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/62-Herrontown-Cir-Princeton-NJ-08540/39009920_zpid/
145 Ewing St,Princeton,NJ,08540,849000,NA,3.0,2.0,58,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/145-Ewing-St-Princeton-NJ-08540/39008278_zpid/
27 Carson Rd,Princeton,NJ,08540,539000,2508.0,4.0,3.0,121,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/27-Carson-Rd-Princeton-NJ-08540/39006050_zpid/
4 Angelica Ct,Princeton,NJ,08540,634900,3300.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-Angelica-Ct-Princeton-NJ-08540/39173892_zpid/
136 Mapleton Rd,Princeton,NJ,08540,725000,NA,5.0,5.0,86,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/136-Mapleton-Rd-Princeton-NJ-08540/72241094_zpid/
505 Mercer Rd,Princeton,NJ,08540,2375000,NA,4.0,5.0,104,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/505-Mercer-Rd-Princeton-NJ-08540/39013600_zpid/
906 Great Rd,Princeton,NJ,08540,4995000,NA,5.0,7.0,478,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/906-Great-Rd-Princeton-NJ-08540/2105389361_zpid/
14 Edgehill St,Princeton,NJ,08540,1475000,2950.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/14-Edgehill-St-Princeton-NJ-08540/39008693_zpid/
5279 Province Line Rd,Princeton,NJ,08540,6900000,NA,4.0,9.0,1034,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5279-Province-Line-Rd-Princeton-NJ-08540/2113286740_zpid/
278 Franklin Ave,Princeton,NJ,08540,924900,2685.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/278-Franklin-Ave-Princeton-NJ-08540/39012078_zpid/
353 Bunker Hill Rd,Princeton,NJ,08540,1149900,4200.0,4.0,5.0,497,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/353-Bunker-Hill-Rd-Princeton-NJ-08540/39867867_zpid/
22 Foxcroft Dr,Princeton,NJ,08540,650000,3284.0,4.0,2.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/22-Foxcroft-Dr-Princeton-NJ-08540/39006136_zpid/
100 Battle Road Cir,Princeton,NJ,08540,1895000,NA,5.0,6.0,61,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/100-Battle-Road-Cir-Princeton-NJ-08540/39013688_zpid/
85 Hoover Ave,Princeton,NJ,08540,399000,1634.0,2.0,3.0,86,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/85-Hoover-Ave-Princeton-NJ-08540/64534540_zpid/
5 Toftrees Ct,Princeton,NJ,08540,1290000,5250.0,5.0,6.0,55,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/5-Toftrees-Ct-Princeton-NJ-08540/39006288_zpid/
225 Clover Ln,Princeton,NJ,08540,2100000,1677.0,4.0,2.0,90,New Construction,http://www.zillow.com/homes/for_sale//homedetails/225-Clover-Ln-Princeton-NJ-08540/39010926_zpid/
2327 Windrow Dr,Princeton,NJ,08540,475000,1277.0,2.0,2.0,146,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2327-Windrow-Dr-Princeton-NJ-08540/64877038_zpid/
3764 Route 27,Princeton,NJ,08540,518000,NA,5.0,5.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/3764-Route-27-Princeton-NJ-08540/39173675_zpid/
276 Carter Rd,Princeton,NJ,08540,1349000,4415.0,5.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/276-Carter-Rd-Princeton-NJ-08540/39006480_zpid/
2109 Windrow Dr,Princeton,NJ,08540,625000,1469.0,2.0,2.0,144,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2109-Windrow-Dr-Princeton-NJ-08540/55551319_zpid/
230 Brookstone Dr,Princeton,NJ,08540,1795000,4740.0,5.0,5.0,129,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/230-Brookstone-Dr-Princeton-NJ-08540/39010502_zpid/
303 Park Knl,Princeton,NJ,08540,360000,1471.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/303-Park-Knl-Princeton-NJ-08540/39174820_zpid/
140 Hodge Rd,Princeton,NJ,08540,2800000,5802.0,9.0,6.0,117,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/140-Hodge-Rd-Princeton-NJ-08540/39007470_zpid/
145 Bunker Hill Rd,Princeton,NJ,08540,359000,1636.0,3.0,2.0,44,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/145-Bunker-Hill-Rd-Princeton-NJ-08540/39867561_zpid/
34 Nelson Ridge Rd,Princeton,NJ,08540,869900,3215.0,4.0,3.0,123,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/34-Nelson-Ridge-Rd-Princeton-NJ-08540/38994726_zpid/
233 Carter Rd,Princeton,NJ,08540,875000,NA,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/233-Carter-Rd-Princeton-NJ-08540/39006459_zpid/
6 Kimberly Ct,Princeton,NJ,08540,1350000,3797.0,5.0,4.0,39,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6-Kimberly-Ct-Princeton-NJ-08540/39011352_zpid/
9 Dana Ct,Princeton,NJ,08540,619000,2806.0,4.0,3.0,91,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9-Dana-Ct-Princeton-NJ-08540/39175054_zpid/
15 Douglass Dr,Princeton,NJ,08540,579000,2353.0,4.0,3.0,59,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Douglass-Dr-Princeton-NJ-08540/39173768_zpid/
61 Gulick Rd,Princeton,NJ,08540,990000,3772.0,5.0,5.0,102,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/61-Gulick-Rd-Princeton-NJ-08540/39010368_zpid/
1 Landfall Ln,Princeton,NJ,08540,925000,4042.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1-Landfall-Ln-Princeton-NJ-08540/39006126_zpid/
6 Harris Rd,Princeton,NJ,08540,799000,1280.0,2.0,3.0,87,New Construction,http://www.zillow.com/homes/for_sale//homedetails/6-Harris-Rd-Princeton-NJ-08540/39007856_zpid/
54 Rocky Hill Rd,Princeton,NJ,08540,749000,3400.0,4.0,3.0,92,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/54-Rocky-Hill-Rd-Princeton-NJ-08540/39174140_zpid/
1147 Stuart Rd,Princeton,NJ,08540,1595000,4825.0,5.0,5.0,352,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1147-Stuart-Rd-Princeton-NJ-08540/39010082_zpid/
22 Harris Rd,Princeton,NJ,08540,1229000,1491.0,4.0,3.0,82,New Construction,http://www.zillow.com/homes/for_sale//homedetails/22-Harris-Rd-Princeton-NJ-08540/87965736_zpid/
58 Erdman Ave,Princeton,NJ,08540,1295000,NA,4.0,4.0,37,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/58-Erdman-Ave-Princeton-NJ-08540/39012201_zpid/
2434 Windrow Dr,Princeton,NJ,08540,530000,1500.0,2.0,2.0,174,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2434-Windrow-Dr-Princeton-NJ-08540/64896198_zpid/
4497 Province Line Rd,Princeton,NJ,08540,1145000,NA,4.0,5.0,846,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4497-Province-Line-Rd-Princeton-NJ-08540/39006435_zpid/
2 Audubon Ln,Princeton,NJ,08540,1475000,NA,4.0,4.0,51,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2-Audubon-Ln-Princeton-NJ-08540/39011101_zpid/
28 County Road 518,Princeton,NJ,08540,649000,1584.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/28-County-Road-518-Princeton-NJ-08540/39867559_zpid/
2220 Windrow Dr,Princeton,NJ,08540,350000,979.0,1.0,1.0,225,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2220-Windrow-Dr-Princeton-NJ-08540/64534923_zpid/
44 Rutgers Ln,Princeton,NJ,08540,549000,1869.0,3.0,3.0,33,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-Rutgers-Ln-Princeton-NJ-08540/39903544_zpid/
889 Lawrenceville Rd,Princeton,NJ,08540,1179000,2918.0,4.0,4.0,73,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/889-Lawrenceville-Rd-Princeton-NJ-08540/39013166_zpid/
2140 Windrow Dr,Princeton,NJ,08540,925000,2001.0,2.0,2.0,142,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2140-Windrow-Dr-Princeton-NJ-08540/64738262_zpid/
41 Morris Dr,Princeton,NJ,08540,1049000,NA,5.0,4.0,145,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/41-Morris-Dr-Princeton-NJ-08540/38994661_zpid/
2326 Windrow Dr,Princeton,NJ,08540,370000,975.0,1.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2326-Windrow-Dr-Princeton-NJ-08540/55551309_zpid/
43 Route 518,Princeton,NJ,08540,749900,1.0,5.0,4.0,543,New Construction,http://www.zillow.com/homes/for_sale//homedetails/43-Route-518-Princeton-NJ-08540/2120573742_zpid/
303 Park Knl # 303,Princeton,NJ,08540,360000,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/303-Park-Knl-303-Princeton-NJ-08540/2096217407_zpid/
43 County Road 518,Princeton,NJ,08540,749900,3475.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/43-County-Road-518-Princeton-NJ-08540/39867346_zpid/
278-280 Franklin Ave,Princeton,NJ,08540,924900,2685.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/278-280-Franklin-Ave-Princeton-NJ-08540/2094886060_zpid/
32 Hedge Row Rd,Princeton,NJ,08540,575000,2252.0,2.0,2.0,86,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/32-Hedge-Row-Rd-Princeton-NJ-08540/2094364017_zpid/
304 Ewing St,Princeton,NJ,08540,1195000,744.0,4.0,3.0,169,New Construction,http://www.zillow.com/homes/for_sale//homedetails/304-Ewing-St-Princeton-NJ-08540/39012061_zpid/
15 Governors Ln,Princeton,NJ,08540,950000,NA,3.0,5.0,138,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15-Governors-Ln-Princeton-NJ-08540/39010773_zpid/
4680 Province Line Rd,Princeton,NJ,08540,699000,NA,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4680-Province-Line-Rd-Princeton-NJ-08540/39006464_zpid/
27 Douglass Dr,Princeton,NJ,08540,529000,2121.0,4.0,3.0,89,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/27-Douglass-Dr-Princeton-NJ-08540/39173773_zpid/
10 Oak Pl,Princeton,NJ,08540,595000,2450.0,2.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10-Oak-Pl-Princeton-NJ-08540/39006115_zpid/
42 Christopher Dr,Princeton,NJ,08540,1499000,4308.0,4.0,5.0,157,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/42-Christopher-Dr-Princeton-NJ-08540/39011167_zpid/
673 Lawrenceville Rd,Princeton,NJ,08540,1299500,NA,5.0,5.0,37,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/673-Lawrenceville-Rd-Princeton-NJ-08540/39013183_zpid/
20 Mosher Rd,Princeton,NJ,08540,559500,2192.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/20-Mosher-Rd-Princeton-NJ-08540/39867654_zpid/
170 Lambert Dr,Princeton,NJ,08540,1945000,NA,6.0,7.0,398,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/170-Lambert-Dr-Princeton-NJ-08540/39012683_zpid/
2302 Windrow Dr,Princeton,NJ,08540,370000,958.0,1.0,1.5,163,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2302-Windrow-Dr-Princeton-NJ-08540/64778848_zpid/
2210 Windrow Dr,Princeton,NJ,08540,675000,1469.0,2.0,2.0,88,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2210-Windrow-Dr-Princeton-NJ-08540/55551299_zpid/
171 Shadybrook Ln,Princeton,NJ,08540,1859000,NA,5.0,6.0,75,New Construction,http://www.zillow.com/homes/for_sale//homedetails/171-Shadybrook-Ln-Princeton-NJ-08540/2094233728_zpid/
3690 Lawrenceville Rd,Princeton,NJ,08540,688900,3966.0,5.0,4.0,114,Foreclosure,http://www.zillow.com/homes/for_sale//homedetails/3690-Lawrenceville-Rd-Princeton-NJ-08540/2137029694_zpid/
127 Cherry Brook Dr,Princeton,NJ,08540,559900,2562.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/127-Cherry-Brook-Dr-Princeton-NJ-08540/39903296_zpid/
42 Harris Rd,Princeton,NJ,08540,1269000,1464.0,4.0,4.0,163,New Construction,http://www.zillow.com/homes/for_sale//homedetails/42-Harris-Rd-Princeton-NJ-08540/87966087_zpid/
252 Terhune Rd,Princeton,NJ,08540,1289000,NA,4.0,4.5,279,New Construction,http://www.zillow.com/homes/for_sale//homedetails/252-Terhune-Rd-Princeton-NJ-08540/2096604011_zpid/
743 Prospect Ave,Princeton,NJ,08540,1485000,2048.0,3.0,2.0,61,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/743-Prospect-Ave-Princeton-NJ-08540/39010996_zpid/
24 Haslet Ave,Princeton,NJ,08540,1185000,2030.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/24-Haslet-Ave-Princeton-NJ-08540/39013747_zpid/
4333 Route 27,PRINCETON,NJ,08540,384900,2084.0,5.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4333-Route-27-Princeton-NJ-08540/39867377_zpid/
13C Andover Cir,Princeton,NJ,08540,359900,NA,2.0,3.0,65,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/13C-Andover-Cir-Princeton-NJ-08540/2094102327_zpid/
22 Constitution Hl W,Princeton,NJ,08540,975000,2739.0,2.0,2.5,500,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/22-Constitution-Hl-W-Princeton-NJ-08540/39012849_zpid/
501 Creststone Cir # 501,Princeton,NJ,08540,484000,NA,3.0,3.0,363,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/501-Creststone-Cir-501-Princeton-NJ-08540/2097649162_zpid/
44 Rutgers,Montgomery,NJ,08540,549000,1869.0,3.0,3.0,32,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/44-Rutgers-Montgomery-NJ-08540/2093698709_zpid/
2235 Windrow Dr,Princeton,NJ,08540,335000,802.0,1.0,1.0,262,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2235-Windrow-Dr-Princeton-NJ-08540/64717893_zpid/
